,intercept,game,price,year,rank,geek_rtg,avg_rtg,std_dev,num_voters,players,minutes,age,weight,page_views,thematic,strategic,them*strat,all_plays,this_month
740,1,Rum & Bones: Second Tide,69.99,2017,1178,6.435,7.69,1.36,1336,6.0,60.0,14.0,2.83,278095.0,1.0,0.0,0.0,2182.0,23.0
741,1,Project L,34.99,2020,1180,6.432,7.6,1.1,1422,4.0,40.0,8.0,1.57,143658.0,0.0,0.0,0.0,7925.0,1174.0
742,1,Gravwell: Escape from the 9th Dimension,40.0,2013,1181,6.432,6.91,1.3,3384,4.0,45.0,10.0,1.74,208326.0,0.0,0.0,0.0,10458.0,36.0
743,1,Exit: The Game – The Polar Station,14.95,2017,1182,6.431,6.93,1.5,3074,4.0,90.0,12.0,2.76,59376.0,0.0,0.0,0.0,3550.0,18.0
744,1,One Deck Dungeon: Forest of Shadows,20.31,2017,1184,6.429,7.2,1.25,2215,2.0,45.0,14.0,2.33,168975.0,1.0,0.0,0.0,5346.0,66.0
745,1,Kahuna,29.16,1998,1185,6.428,6.63,1.26,8675,2.0,40.0,10.0,2.06,346582.0,0.0,0.0,0.0,17271.0,60.0
746,1,Amyitis,49.99,2007,1186,6.427,6.93,1.29,2999,4.0,120.0,12.0,3.22,236554.0,0.0,1.0,0.0,5623.0,11.0
747,1,Wyatt Earp,79.99,2001,1187,6.427,6.83,1.25,3925,4.0,45.0,8.0,1.84,264338.0,0.0,0.0,0.0,11526.0,23.0
748,1,Mariposas,49.99,2020,1190,6.424,7.06,1.35,2533,5.0,75.0,14.0,2.14,275775.0,0.0,0.0,0.0,7045.0,243.0
749,1,Warrior Knights,199.99,2006,1191,6.424,6.87,1.5,3872,6.0,240.0,12.0,3.52,588823.0,1.0,1.0,1.0,3996.0,6.0
750,1,The Castles of Burgundy: The Dice Game,15.99,2017,1192,6.423,6.92,1.28,3208,5.0,30.0,10.0,1.83,190482.0,0.0,0.0,0.0,22456.0,183.0
751,1,Dice City,32.79,2015,1193,6.423,6.76,1.2,4702,4.0,60.0,14.0,2.03,326825.0,0.0,1.0,0.0,13668.0,50.0
752,1,Escape Tales: The Awakening,30.0,2018,1195,6.422,7.17,1.49,2084,4.0,360.0,16.0,2.22,134805.0,1.0,0.0,0.0,4365.0,24.0
753,1,Galaxy Defenders,66.99,2014,1199,6.421,7.46,1.46,1644,5.0,120.0,12.0,3.22,599398.0,1.0,1.0,1.0,4223.0,10.0
754,1,Valley of the Kings: Afterlife,29.22,2015,1200,6.42,7.26,1.21,1809,4.0,45.0,14.0,2.29,95976.0,0.0,1.0,0.0,4168.0,14.0
755,1,Scotland Yard,99.99,1983,1301,6.37,6.51,1.27,14766,6.0,45.0,10.0,1.96,748676.0,0.0,0.0,0.0,22090.0,70.0
756,1,Eight-Minute Empire,22.99,2012,1302,6.369,6.57,1.17,7778,5.0,20.0,13.0,1.63,415638.0,0.0,1.0,0.0,21791.0,66.0
757,1,Bargain Quest,40.0,2017,1303,6.369,6.97,1.4,2646,6.0,60.0,8.0,1.93,257080.0,0.0,0.0,0.0,5788.0,66.0
758,1,Kashgar: Merchants of the Silk Road,39.99,2013,1306,6.365,7.1,1.22,1954,4.0,45.0,12.0,2.25,164768.0,0.0,1.0,0.0,7516.0,38.0
759,1,Wildcatters,139.74,2013,1307,6.365,7.61,1.31,1141,4.0,120.0,12.0,3.93,212584.0,0.0,1.0,0.0,2435.0,26.0
760,1,Walking in Burano,23.88,2018,1309,6.365,7.18,1.13,1832,4.0,40.0,10.0,2.04,124843.0,0.0,0.0,0.0,6175.0,110.0
762,1,Olympos,41.99,2011,1314,6.364,6.91,1.28,2582,5.0,90.0,10.0,2.95,288997.0,0.0,1.0,0.0,4511.0,5.0
763,1,Ad Astra,159.99,2009,1315,6.364,6.87,1.29,2888,5.0,60.0,13.0,2.68,373243.0,0.0,1.0,0.0,5297.0,6.0
765,1,I'm the Boss!,53.34,1994,1318,6.362,6.79,1.59,3570,6.0,60.0,12.0,1.97,321310.0,0.0,1.0,0.0,6213.0,15.0
766,1,Dominant Species: Marine,65.95,2021,1320,6.361,8.24,1.37,769,4.0,150.0,14.0,3.87,196452.0,0.0,1.0,0.0,1555.0,106.0
767,1,Spyfall 2,18.97,2016,1321,6.361,6.97,1.39,2423,12.0,15.0,13.0,1.3,180604.0,0.0,0.0,0.0,8262.0,68.0
768,1,Ishtar: Gardens of Babylon,39.82,2019,1323,6.36,7.12,1.17,1995,4.0,45.0,14.0,2.29,246158.0,0.0,1.0,0.0,4998.0,63.0
769,1,Ingenious: Travel Edition,99.99,2006,1324,6.359,7.09,1.24,1936,2.0,30.0,10.0,1.85,117691.0,0.0,0.0,0.0,8913.0,14.0
770,1,Neanderthal,37.2,2015,1327,6.358,7.34,1.47,1504,3.0,120.0,14.0,3.71,310512.0,1.0,0.0,0.0,4403.0,26.0
771,1,The Rose King,18.79,1992,1328,6.358,6.8,1.26,3266,4.0,30.0,10.0,1.96,195602.0,0.0,0.0,0.0,14371.0,44.0
772,1,La Cosa Nostra,46.97,2014,1331,6.356,7.7,1.29,1149,5.0,90.0,16.0,2.65,129544.0,1.0,0.0,0.0,1854.0,40.0
774,1,Puzzle Strike (Third Edition),399.99,2012,1341,6.352,7.21,1.65,1758,4.0,20.0,10.0,2.7,164692.0,0.0,1.0,0.0,7960.0,8.0
775,1,Carnival of Monsters,31.41,2019,1342,6.352,7.3,1.27,1674,5.0,45.0,12.0,2.12,168936.0,0.0,0.0,0.0,7166.0,147.0
776,1,Illusion,12.65,2018,1343,6.351,6.78,1.15,3242,5.0,15.0,8.0,1.05,102608.0,0.0,0.0,0.0,17163.0,249.0
777,1,Power Struggle,51.95,2009,1346,6.35,6.98,1.35,2220,5.0,105.0,12.0,3.35,262762.0,0.0,1.0,0.0,3383.0,2.0
778,1,Rise of Empires,70.0,2009,1347,6.35,7.04,1.4,2029,5.0,180.0,12.0,3.55,373088.0,0.0,1.0,0.0,2857.0,4.0
779,1,Merchants Cove,74.78,2021,1348,6.349,7.77,1.44,1061,4.0,90.0,14.0,2.76,285266.0,0.0,1.0,0.0,3408.0,300.0
780,1,The Fox in the Forest Duet,14.99,2020,1349,6.349,7.22,1.2,1648,2.0,30.0,10.0,1.64,110297.0,0.0,0.0,0.0,5443.0,105.0
781,1,Risk 2210 A.D.,149.0,2001,1351,6.348,6.7,1.51,6795,5.0,240.0,10.0,2.72,640106.0,0.0,0.0,0.0,4647.0,3.0
782,1,The Artemis Project,60.0,2019,1352,6.347,7.35,1.22,1457,5.0,75.0,13.0,2.81,180543.0,0.0,1.0,0.0,3489.0,53.0
783,1,Tiny Epic Kingdoms,23.81,2014,1353,6.347,6.59,1.28,7189,5.0,45.0,13.0,2.09,672564.0,0.0,1.0,0.0,14158.0,27.0
784,1,Pirate's Cove,199.99,2002,1355,6.346,6.57,1.37,7995,5.0,90.0,8.0,2.01,625059.0,0.0,0.0,0.0,13248.0,14.0
785,1,Planet,30.49,2018,1356,6.345,6.75,1.23,3742,4.0,45.0,8.0,1.62,244383.0,0.0,0.0,0.0,10760.0,113.0
786,1,Paris,151.13,2020,1357,6.344,7.37,1.28,1399,4.0,90.0,12.0,2.73,202754.0,0.0,1.0,0.0,3206.0,85.0
787,1,Fireteam Zero,67.0,2015,1359,6.344,7.53,1.43,1359,4.0,90.0,14.0,2.72,434950.0,0.0,1.0,0.0,3977.0,17.0
788,1,Indian Summer,59.95,2017,1361,6.342,6.8,1.26,3237,4.0,60.0,10.0,2.16,270806.0,0.0,0.0,0.0,12473.0,156.0
789,1,City of Iron,59.95,2013,1362,6.342,7.19,1.3,1645,4.0,120.0,13.0,3.24,292958.0,0.0,1.0,0.0,2953.0,2.0
790,1,Ogre,49.95,1977,1363,6.342,6.95,1.54,2713,3.0,45.0,10.0,2.35,762302.0,0.0,0.0,0.0,3641.0,8.0
791,1,Hit Z Road,14.99,2016,1364,6.341,6.76,1.31,3663,4.0,60.0,12.0,1.87,263625.0,1.0,0.0,0.0,8902.0,48.0
792,1,Ys,74.99,2004,1365,6.341,6.89,1.3,2510,4.0,90.0,12.0,2.92,242185.0,0.0,1.0,0.0,3792.0,5.0
793,1,Mysterium Park,49.5,2020,1367,6.34,7.39,1.18,1410,6.0,45.0,10.0,1.5,119040.0,1.0,0.0,0.0,5285.0,228.0
794,1,Welcome Back to the Dungeon,13.75,2016,1368,6.34,6.77,1.17,3500,4.0,30.0,10.0,1.35,168357.0,0.0,0.0,0.0,6305.0,21.0
795,1,Navajo Wars,59.92,2013,1369,6.339,8.0,1.26,874,2.0,120.0,12.0,3.84,320304.0,0.0,0.0,0.0,2646.0,18.0
796,1,Legendary Encounters: A Firefly Deck Building Game,127.99,2016,1370,6.339,7.15,1.49,1781,5.0,90.0,14.0,2.61,253410.0,1.0,0.0,0.0,5717.0,42.0
797,1,Expedition to Newdale,46.39,2019,1371,6.339,7.52,1.12,1179,4.0,90.0,12.0,2.98,179611.0,0.0,1.0,0.0,5851.0,110.0
798,1,Exit: The Game – The Forbidden Castle,14.95,2017,1372,6.338,6.86,1.66,2662,4.0,90.0,12.0,3.26,64528.0,1.0,0.0,0.0,3135.0,16.0
799,1,Android,147.79,2008,1375,6.335,6.74,1.76,3768,5.0,180.0,13.0,3.96,647703.0,1.0,0.0,0.0,4355.0,10.0
800,1,Exit: The Game – The Catacombs of Horror,19.99,2018,1376,6.335,7.42,1.58,1272,4.0,240.0,16.0,2.71,51170.0,0.0,0.0,0.0,2085.0,18.0
801,1,Dice Settlers,53.0,2018,1377,6.335,6.97,1.32,2257,4.0,60.0,14.0,2.94,316643.0,0.0,1.0,0.0,6529.0,40.0
802,1,Battle Cry: 150th Civil War Anniversary Edition,384.99,2010,1379,6.334,7.64,1.31,1149,2.0,45.0,12.0,2.07,330221.0,0.0,0.0,0.0,3536.0,7.0
803,1,Oregon,159.99,2007,1380,6.334,6.76,1.21,3263,4.0,45.0,8.0,2.15,208391.0,0.0,1.0,0.0,19494.0,38.0
804,1,Thanos Rising: Avengers Infinity War,37.05,2018,1382,6.333,7.19,1.4,2026,4.0,90.0,10.0,2.03,253098.0,1.0,0.0,0.0,7694.0,38.0
805,1,Unlock!: Mystery Adventures – The House on the Hill,39.99,2017,1383,6.333,7.05,1.18,1867,6.0,60.0,10.0,1.73,47724.0,1.0,0.0,0.0,2897.0,20.0
806,1,PitchCar Mini,69.5,2003,1384,6.333,6.97,1.31,2128,8.0,30.0,6.0,1.14,153593.0,0.0,0.0,0.0,10783.0,27.0
807,1,Kingdoms,67.01,1994,1385,6.332,6.64,1.22,4708,4.0,45.0,9.0,1.83,375760.0,0.0,1.0,0.0,10796.0,16.0
808,1,Spicy,14.99,2020,1386,6.332,7.27,1.37,1669,6.0,20.0,10.0,1.56,92095.0,0.0,0.0,0.0,9764.0,481.0
809,1,Bloodborne: The Card Game,35.0,2016,1387,6.332,6.91,1.42,3085,5.0,45.0,14.0,2.08,420925.0,1.0,0.0,0.0,5758.0,45.0
810,1,Warhammer Quest: Blackstone Fortress,137.5,2018,1388,6.331,7.95,1.48,1106,5.0,180.0,12.0,2.83,333533.0,1.0,0.0,0.0,3418.0,32.0
811,1,The Bottle Imp,19.95,1995,1390,6.33,6.74,1.38,3364,4.0,30.0,10.0,1.87,216608.0,0.0,1.0,0.0,9959.0,33.0
812,1,The Ancient World,39.95,2014,1391,6.33,7.02,1.22,2036,4.0,90.0,13.0,2.73,334749.0,0.0,1.0,0.0,3965.0,13.0
813,1,Axis & Allies,179.98,2004,1392,6.329,6.7,1.59,5857,5.0,240.0,12.0,3.21,486343.0,0.0,0.0,0.0,5396.0,6.0
814,1,"Artifacts, Inc.",39.95,2014,1393,6.329,6.78,1.15,3056,4.0,60.0,13.0,2.17,220237.0,0.0,1.0,0.0,6352.0,21.0
815,1,The Red Dragon Inn 2,29.04,2008,1395,6.328,6.9,1.5,2876,4.0,45.0,13.0,1.8,151302.0,1.0,0.0,0.0,3549.0,5.0
816,1,Beyond Balderdash,36.96,1993,1399,6.327,6.83,1.46,3029,6.0,45.0,10.0,1.47,183652.0,0.0,0.0,0.0,3488.0,6.0
817,1,Tortuga 1667,24.99,2017,1400,6.327,6.95,1.43,2634,9.0,40.0,12.0,1.96,230132.0,0.0,0.0,0.0,5763.0,30.0
818,1,Fallout Shelter: The Board Game,39.95,2020,1401,6.327,7.33,1.12,1472,4.0,90.0,14.0,2.07,138515.0,0.0,1.0,0.0,3193.0,83.0
819,1,Clever Cubed,19.95,2020,1402,6.327,7.7,1.09,998,4.0,30.0,14.0,2.57,74781.0,0.0,0.0,0.0,12920.0,735.0
820,1,Rajas of the Ganges: The Dice Charmers,22.36,2020,1404,6.327,7.63,1.11,1068,5.0,45.0,12.0,2.38,58427.0,0.0,0.0,0.0,7290.0,360.0
821,1,Small World of Warcraft,69.99,2020,1406,6.327,7.58,1.29,1296,5.0,80.0,8.0,2.45,183784.0,0.0,1.0,0.0,2208.0,66.0
822,1,Piepmatz,14.99,2018,1411,6.324,7.14,1.18,1670,4.0,40.0,12.0,2.09,118612.0,0.0,1.0,0.0,5749.0,47.0
823,1,Yukon Airways,49.99,2019,1414,6.323,7.48,1.07,1233,4.0,90.0,14.0,2.79,115022.0,0.0,1.0,0.0,3194.0,56.0
824,1,Aristeia!,58.5,2017,1415,6.323,8.34,1.37,832,2.0,90.0,14.0,2.95,145315.0,0.0,1.0,0.0,4767.0,31.0
825,1,Sherlock Holmes Consulting Detective: Carlton House & Queen's Park,49.97,2017,1417,6.321,7.94,1.38,872,8.0,90.0,12.0,2.27,130430.0,0.0,0.0,0.0,2007.0,24.0
826,1,Leonardo da Vinci,59.99,2006,1418,6.321,6.75,1.31,3378,5.0,90.0,12.0,3.19,293742.0,0.0,1.0,0.0,5059.0,0.0
827,1,GKR: Heavy Hitters,89.0,2018,1420,6.32,7.69,1.44,1278,4.0,120.0,12.0,2.74,264207.0,1.0,0.0,0.0,1885.0,13.0
828,1,Cahoots,14.99,2018,1421,6.32,7.2,1.04,1563,4.0,20.0,10.0,1.13,58302.0,0.0,0.0,0.0,22651.0,687.0
829,1,Warp's Edge,28.48,2020,1422,6.32,7.92,1.13,880,1.0,45.0,10.0,2.47,129094.0,0.0,1.0,0.0,4569.0,238.0
830,1,The Great Heartland Hauling Co.,17.33,2013,1424,6.319,6.89,1.16,2415,4.0,30.0,10.0,1.84,171075.0,0.0,1.0,0.0,7728.0,25.0
831,1,Space Cadets: Dice Duel,92.52,2013,1425,6.319,6.78,1.51,2936,8.0,30.0,12.0,2.08,239040.0,1.0,0.0,0.0,6410.0,4.0
832,1,The Great Dalmuti,14.14,1995,1426,6.318,6.57,1.57,7056,8.0,60.0,8.0,1.29,306688.0,0.0,0.0,0.0,24148.0,61.0
833,1,DC Comics Dice Masters: Justice League,14.96,2015,1427,6.318,7.34,1.5,1370,2.0,60.0,14.0,2.21,137309.0,0.0,0.0,0.0,4036.0,2.0
834,1,Transatlantic,49.01,2017,1429,6.317,7.1,1.22,1732,4.0,120.0,12.0,3.12,288704.0,0.0,1.0,0.0,4268.0,17.0
835,1,High Frontier 4 All,70.0,2020,1433,6.314,8.66,1.64,646,5.0,240.0,14.0,4.79,301871.0,1.0,1.0,1.0,2349.0,110.0
836,1,Otys,35.44,2017,1434,6.314,7.01,1.21,2000,4.0,60.0,14.0,2.92,241465.0,0.0,1.0,0.0,4654.0,29.0
837,1,Descent: Legends of the Dark,174.95,2021,1435,6.314,7.82,2.84,1341,4.0,180.0,14.0,2.62,468554.0,1.0,0.0,0.0,2137.0,1036.0
838,1,New Bedford,30.21,2016,1436,6.313,7.11,1.21,1775,4.0,60.0,12.0,2.36,236424.0,0.0,1.0,0.0,5261.0,38.0
839,1,World of Warcraft: The Boardgame,699.99,2005,1437,6.312,6.68,1.72,5465,6.0,180.0,12.0,3.51,1109604.0,1.0,0.0,0.0,5355.0,33.0
840,1,Krosmaster: Arena,95.0,2012,1438,6.311,6.77,1.54,3522,4.0,60.0,14.0,2.67,525208.0,0.0,0.0,0.0,7750.0,13.0
841,1,New York Slice,27.15,2017,1439,6.31,6.74,1.22,3172,6.0,30.0,8.0,1.42,131889.0,0.0,0.0,0.0,10335.0,78.0
842,1,Drop It,28.55,2018,1451,6.308,6.93,1.27,2146,4.0,30.0,8.0,1.09,80965.0,0.0,0.0,0.0,17820.0,204.0
843,1,Back to the Future: Back in Time,31.99,2020,1452,6.307,7.36,1.3,1384,4.0,50.0,10.0,2.29,184645.0,1.0,0.0,0.0,3306.0,131.0
844,1,Gingerbread House,18.84,2018,1454,6.306,7.04,1.11,1844,4.0,30.0,8.0,1.85,105198.0,0.0,0.0,0.0,6534.0,81.0
845,1,Exodus: Proxima Centauri,99.99,2012,1455,6.305,7.16,1.51,1632,6.0,180.0,14.0,3.61,465966.0,1.0,1.0,1.0,2014.0,1.0
846,1,The King Is Dead,49.99,2015,1457,6.305,7.15,1.31,1576,4.0,50.0,12.0,2.57,247357.0,0.0,1.0,0.0,3878.0,37.0
847,1,Steel Driver,119.99,2008,1459,6.305,6.98,1.19,1912,6.0,60.0,11.0,2.8,162172.0,0.0,1.0,0.0,3414.0,4.0
848,1,Smash Up: The Obligatory Cthulhu Set,17.71,2013,1461,6.303,6.75,1.5,3338,2.0,45.0,12.0,2.2,112965.0,0.0,1.0,0.0,2089.0,2.0
850,1,Aftermath,77.77,2019,1472,6.298,7.89,1.36,971,4.0,120.0,14.0,2.83,293411.0,1.0,0.0,0.0,3879.0,95.0
851,1,Steam Time,31.03,2015,1473,6.298,7.13,1.15,1607,4.0,90.0,12.0,2.95,183094.0,0.0,1.0,0.0,3793.0,6.0
852,1,Pendragon: The Fall of Roman Britain,52.41,2017,1474,6.298,8.0,1.52,834,4.0,360.0,16.0,4.44,315563.0,0.0,0.0,0.0,1398.0,6.0
853,1,Timeline: Music & Cinema,99.99,2013,1475,6.298,6.74,1.21,3166,8.0,15.0,8.0,1.1,62509.0,0.0,0.0,0.0,12370.0,59.0
854,1,Adventure Land,39.99,2015,1477,6.297,6.91,1.16,2149,4.0,45.0,10.0,1.85,213567.0,0.0,0.0,0.0,5299.0,13.0
855,1,Favor of the Pharaoh,34.39,2015,1478,6.296,6.8,1.25,2702,4.0,45.0,13.0,2.0,218695.0,0.0,0.0,0.0,9561.0,35.0
856,1,John Company,154.99,2017,1480,6.296,7.48,1.68,1119,6.0,180.0,14.0,4.13,376276.0,1.0,0.0,0.0,2915.0,6.0
857,1,Adventure Games: The Dungeon,17.99,2019,1481,6.296,7.07,1.33,1765,4.0,75.0,12.0,1.73,104345.0,1.0,0.0,0.0,4289.0,35.0
858,1,Axis & Allies,349.99,1981,1485,6.295,6.57,1.58,10430,5.0,180.0,12.0,3.04,1082147.0,0.0,0.0,0.0,10461.0,10.0
860,1,Trapwords,16.57,2018,1490,6.293,7.01,1.29,1897,8.0,45.0,8.0,1.42,128007.0,0.0,0.0,0.0,5053.0,58.0
861,1,Bios:Megafauna (Second Edition),59.06,2017,1491,6.293,7.72,1.54,974,4.0,180.0,12.0,4.48,251428.0,1.0,1.0,1.0,2342.0,17.0
862,1,Strat-O-Matic Baseball,59.99,1962,1492,6.292,7.78,1.74,1089,2.0,45.0,11.0,2.38,239355.0,1.0,1.0,1.0,14372.0,69.0
863,1,Smash Up: Cease and Desist,20.93,2016,1495,6.29,7.48,1.33,1184,2.0,45.0,12.0,2.5,54375.0,0.0,0.0,0.0,462.0,0.0
864,1,Expedition: Northwest Passage,229.99,2010,1503,6.288,6.99,1.29,1842,4.0,60.0,14.0,2.7,227216.0,0.0,1.0,0.0,4725.0,9.0
865,1,Edo,63.67,2012,1504,6.287,7.07,1.16,1639,4.0,60.0,12.0,2.95,205608.0,0.0,1.0,0.0,3132.0,6.0
867,1,Québec,59.99,2011,1510,6.284,7.13,1.26,1524,5.0,75.0,13.0,2.98,191611.0,0.0,1.0,0.0,2838.0,17.0
868,1,A Castle for All Seasons,35.0,2008,1511,6.284,6.73,1.2,2948,4.0,60.0,10.0,2.79,266444.0,0.0,1.0,0.0,5232.0,11.0
869,1,A Game of Thrones: Hand of the King,6.57,2016,1514,6.283,6.67,1.24,3612,4.0,30.0,14.0,1.19,175095.0,0.0,0.0,0.0,13500.0,63.0
870,1,The Ancient World (Second Edition),47.99,2019,1516,6.282,7.65,1.07,954,4.0,90.0,13.0,2.79,140059.0,0.0,1.0,0.0,1956.0,23.0
871,1,Flick of Faith,39.99,2019,1517,6.282,7.5,1.29,1093,4.0,40.0,8.0,1.19,75274.0,0.0,0.0,0.0,5839.0,235.0
872,1,Super-Skill Pinball: 4-Cade,24.99,2020,1518,6.281,7.38,1.3,1218,4.0,30.0,12.0,2.11,98071.0,0.0,0.0,0.0,6226.0,270.0
873,1,Skulk Hollow,39.22,2019,1520,6.281,7.46,1.34,1173,2.0,40.0,8.0,2.2,149643.0,0.0,1.0,0.0,3456.0,59.0
874,1,Treasure Hunter,31.54,2015,1521,6.28,6.77,1.23,2751,6.0,40.0,8.0,1.86,252536.0,0.0,0.0,0.0,7913.0,23.0
875,1,Founding Fathers,80.0,2010,1523,6.28,6.97,1.4,1839,5.0,90.0,13.0,2.75,290941.0,0.0,1.0,0.0,4833.0,6.0
876,1,The Red Dragon Inn,29.62,2007,1528,6.278,6.56,1.59,7342,4.0,45.0,13.0,1.66,674770.0,1.0,0.0,0.0,16532.0,76.0
877,1,Thunderstone Advance: Numenera,59.95,2013,1530,6.277,7.28,1.42,1303,5.0,90.0,12.0,2.73,146257.0,1.0,1.0,1.0,2024.0,2.0
878,1,Carcassonne Junior,34.95,2009,1534,6.276,6.7,1.3,3494,4.0,20.0,4.0,1.14,282053.0,0.0,0.0,0.0,23563.0,128.0
879,1,Key Flow,49.85,2018,1536,6.275,7.41,1.14,1093,6.0,75.0,14.0,2.85,139115.0,0.0,1.0,0.0,3368.0,32.0
880,1,Warhammer: Diskwars,104.9,2013,1539,6.275,7.09,1.52,1894,4.0,90.0,14.0,2.77,404804.0,0.0,0.0,0.0,2660.0,3.0
881,1,Ubongo 3D,39.95,2009,1541,6.274,7.12,1.42,1565,4.0,30.0,10.0,2.0,90131.0,0.0,0.0,0.0,4104.0,26.0
882,1,Nanty Narking,79.36,2019,1542,6.274,7.62,1.34,1015,4.0,60.0,14.0,2.29,227244.0,0.0,0.0,0.0,2432.0,31.0
883,1,Path of Light and Shadow,119.99,2017,1543,6.274,7.46,1.36,1124,4.0,120.0,14.0,3.15,204274.0,0.0,1.0,0.0,2494.0,8.0
884,1,Sorcerer City,50.0,2020,1548,6.27,7.56,1.51,1055,6.0,60.0,14.0,2.27,133025.0,0.0,0.0,0.0,3470.0,64.0
885,1,Holmes: Sherlock & Mycroft,24.99,2015,1551,6.268,6.84,1.21,2287,2.0,30.0,10.0,1.82,174431.0,0.0,0.0,0.0,6247.0,36.0
886,1,Imaginarium,49.68,2018,1553,6.267,7.2,1.31,1483,5.0,90.0,14.0,2.96,223318.0,0.0,1.0,0.0,3788.0,33.0
887,1,Duel of Ages II,227.0,2013,1555,6.267,7.43,1.92,1185,8.0,150.0,12.0,3.41,409492.0,1.0,0.0,0.0,2566.0,4.0
888,1,CloudAge,59.95,2020,1557,6.266,7.55,1.23,1017,4.0,100.0,10.0,2.79,271587.0,0.0,0.0,0.0,4151.0,115.0
889,1,Zombicide: 2nd Edition,109.99,2021,1558,6.266,8.23,1.55,837,6.0,60.0,14.0,2.44,254443.0,1.0,0.0,0.0,3089.0,283.0
890,1,Marvel Dice Masters: Age of Ultron,7.99,2015,1559,6.266,7.26,1.4,1321,2.0,60.0,14.0,2.33,88105.0,0.0,0.0,0.0,3974.0,1.0
891,1,Carcassonne: Gold Rush,144.99,2014,1563,6.265,7.17,1.12,1437,5.0,35.0,8.0,1.94,108364.0,0.0,1.0,0.0,3662.0,19.0
892,1,Reykholt,54.13,2018,1564,6.264,6.76,1.27,2673,4.0,60.0,12.0,2.15,364377.0,0.0,1.0,0.0,7336.0,73.0
893,1,Love Letter: Infinity Gauntlet,14.99,2020,1568,6.262,7.16,1.22,1450,6.0,15.0,10.0,1.22,71716.0,0.0,0.0,0.0,8584.0,283.0
894,1,Field Commander: Napoleon,119.97,2011,1572,6.258,7.71,1.36,926,1.0,180.0,12.0,2.8,368900.0,0.0,0.0,0.0,2141.0,10.0
895,1,Teenage Mutant Ninja Turtles: Shadows of the Past,147.9,2016,1577,6.257,7.47,1.48,1217,5.0,90.0,14.0,2.73,383242.0,1.0,0.0,0.0,2692.0,1.0
896,1,SPQR (Deluxe Edition),68.49,2008,1581,6.254,8.03,1.45,757,4.0,240.0,12.0,3.85,336303.0,0.0,0.0,0.0,988.0,7.0
897,1,"Colonial Twilight: The French-Algerian War, 1954-62",43.31,2017,1583,6.254,7.78,1.31,862,2.0,300.0,12.0,3.8,211286.0,0.0,0.0,0.0,1779.0,9.0
898,1,"Warriors of God: The Wars of England & France, 1135-1453",68.95,2008,1584,6.254,7.43,1.34,1061,2.0,180.0,12.0,2.61,307441.0,0.0,0.0,0.0,2038.0,4.0
899,1,The Rise of Queensdale,64.9,2018,1586,6.253,7.52,1.52,1016,4.0,60.0,12.0,2.74,268221.0,0.0,1.0,0.0,11324.0,86.0
900,1,Beyond Baker Street,17.65,2016,1587,6.253,6.89,1.25,1965,4.0,20.0,13.0,2.18,221701.0,0.0,0.0,0.0,9063.0,49.0
901,1,Wasabi!,155.97,2008,1596,6.249,6.54,1.26,4768,4.0,45.0,10.0,1.9,284546.0,0.0,0.0,0.0,12858.0,10.0
903,1,Horus Heresy,329.99,2010,1601,6.247,7.06,1.49,1630,2.0,135.0,13.0,3.77,490140.0,1.0,0.0,0.0,1721.0,1.0
904,1,Trans Europa,31.91,2005,1602,6.247,6.64,1.21,3259,6.0,20.0,8.0,1.41,160209.0,0.0,0.0,0.0,11763.0,17.0
905,1,Sanctum,45.02,2019,1604,6.246,7.16,1.35,1476,4.0,100.0,12.0,2.36,316935.0,0.0,1.0,0.0,2855.0,65.0
906,1,Hornet Leader: Carrier Air Operations,71.01,2010,1605,6.246,7.89,1.37,831,1.0,60.0,12.0,2.85,338612.0,0.0,0.0,0.0,2607.0,16.0
907,1,Rise to Nobility,32.73,2018,1606,6.246,7.01,1.43,1768,6.0,150.0,14.0,3.29,240078.0,0.0,1.0,0.0,4055.0,22.0
908,1,Guilds of London,27.7,2016,1607,6.246,6.86,1.36,2069,4.0,90.0,10.0,3.03,315697.0,0.0,1.0,0.0,4575.0,14.0
909,1,Ascension: Realms Unraveled,39.99,2014,1609,6.246,7.53,1.39,1041,4.0,30.0,13.0,2.17,64119.0,0.0,1.0,0.0,7594.0,21.0
910,1,Compounded,22.11,2013,1610,6.246,6.74,1.34,2620,5.0,90.0,13.0,2.43,248039.0,0.0,1.0,0.0,5225.0,6.0
911,1,Relic,94.86,2013,1613,6.245,6.78,1.55,3074,4.0,180.0,14.0,2.49,479980.0,1.0,0.0,0.0,4067.0,1.0
912,1,LYNGK,39.95,2017,1615,6.244,7.62,1.26,932,2.0,60.0,13.0,2.78,87282.0,0.0,0.0,0.0,3150.0,12.0
913,1,Perikles,99.99,2006,1616,6.244,6.91,1.36,1846,5.0,120.0,13.0,3.27,200687.0,0.0,1.0,0.0,2512.0,0.0
914,1,Castellion,59.99,2015,1617,6.243,6.95,1.22,1813,2.0,30.0,10.0,2.06,164317.0,0.0,1.0,0.0,12959.0,57.0
915,1,Samurai Sword,18.85,2012,1619,6.243,6.67,1.35,3404,7.0,40.0,8.0,1.77,257912.0,0.0,0.0,0.0,6900.0,36.0
916,1,The Red Dragon Inn 3,28.57,2011,1620,6.243,7.18,1.56,1591,4.0,60.0,13.0,1.92,92562.0,1.0,0.0,0.0,1437.0,13.0
